what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364336792021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364336826045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364336864343
error,log,,,"Internal Error",1364336874561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364336881191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336888164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364336888196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336890442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336890504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336891565
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1364336891596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336895918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364336895949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336897337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336897400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336900020
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1364336900098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336913733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364336913748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336925636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336925698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336927991
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1364336928038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364336929271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337071672
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364337088676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337091890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337100438
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364337100813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364337100860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364337120328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364337121764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364337122388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364337123698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364337124338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364337142371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337148081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364337148112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337155538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337155616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337156864
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1364337156895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337170732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364337170763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337172667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337172729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337176239
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1364337176301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337179780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364337179811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337182588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337182651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337183992
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1364337184039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337207876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364337207907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337230652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364337232337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337234739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337251650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337262664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337570063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337598033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337622728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364337720213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337752411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337752599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337752739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337757606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364337776935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337816231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337816371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337816434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337818119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364337824671
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364337896072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337898552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337903669
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364337904044
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364337904075
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1364337909722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364337911344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337915744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337915931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337926227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364337931546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1364337931562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364337934854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364337938098
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1364338043383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338095409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338109855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338209867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338226808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338229819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338230630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338232471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364338247853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338249303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338250349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338251222
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338252002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364338256979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364338272251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364338289614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364338292079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364338302624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364338303826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364338402636
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1364338404960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364338433290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364338439093
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1364338442057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338442089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338443181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338456659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338501353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338503022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338577653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338584298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338608010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364338608026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338610538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338610600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338612098
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1364338612144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338639367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364338693857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338698241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338841636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338851059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338885441
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364338886050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364338895457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364338942023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364338967217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364339044218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364339058789
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1364339065731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339065762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339066495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364339092173
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364339093515
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1364339103202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339103233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339104341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339112203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339113951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364339531892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340565561
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340568837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364340589819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340599913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340602783
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1364340602830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364340654232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340660706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364340660737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340663732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340663810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340664793
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1364340664840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340668412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364340668443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340669723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340669801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340670971
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1364340671017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340700236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340702452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340705228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340706648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340719830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340729284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340731483
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340747473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340754665
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364340777815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340780904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340786692
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340787066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340787097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340791075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340804179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340804398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340804413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340810997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364340828375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340834038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1364340834069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340837579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340837657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364340840527
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1364340840574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340842072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340844115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340848608
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340849887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340851151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340865285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340868124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340873412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364340881306
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364340886267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364340901679
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1364340918465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364341009945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341054108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341061144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341090347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341091938
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1364341091970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364341100269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364341119082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364341132202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364341147490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364341171452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364341193151
